908,FMJ,Hornady,3,0.308,14,110,0.178,0.668,0,0,0,0,0,0,0,0,0
909,RN,Hornady,3,0.308,14,110,0.15,0,0,0,0,0,0,0,0,0,0
910,V-MAX,Hornady,3,0.308,14,110,0.29,0.926,0,0,0,0,0,0,0,0,0
911,CX,Hornady,3,0.308,14,110,0.312,1.012,0,0,0,0,0,0,0,0,0
912,FMJ (30196),Hornady,3,0.308,14,125,0.25,1,0,0,0,0,0,0,0,0,0
913,SST,Hornady,3,0.308,14,125,0.305,1.082,0,0,0,0,0,0,0,0,0
914,SSSP,Hornady,3,0.308,14,130,0.295,0,0,0,0,0,0,0,0,0,0
915,SP,Hornady,3,0.308,14,130,0.295,1.074,0,0,0,0,0,0,0,0,0
916,CX,Hornady,3,0.308,14,150,0.418,0,0,0,0,0,0,0,0,0,0
917,FMJ-BT (3037),Hornady,3,0.308,14,150,0.398,1.123,0,0,0,0,0,0,0,0,0
918,BTSP,Hornady,3,0.308,14,150,0.349,1.096,0,0,0,0,0,0,0,0,0
919,SP,Hornady,3,0.308,14,150,0.338,1.064,0,0,0,0,0,0,0,0,0
920,Interbond,Hornady,3,0.308,14,150,0.415,1.26,0,0,0,0,0,0,0,0,0
921,SST,Hornady,3,0.308,14,150,0.415,1.203,0,0,0,0,0,0,0,0,0
922,GMX,Hornady,3,0.308,14,150,0.415,1.327,0,0,0,0,0,0,0,0,0
923,RN,Hornady,3,0.308,14,150,0.186,0.905,0,0,0,0,0,0,0,0,0
924,ELD Match,Hornady,3,0.308,14,155,0.461,1.195,0,0,0,0,0,0,0,0,0
925,A-MAX,Hornady,3,0.308,14,155,0.435,1.218,0,0,0,0,0,0,0,0,0
926,HPBT Match,Hornady,3,0.308,14,155,0.405,1.151,0,0,0,0,0,0,0,0,0
927,FTX,Hornady,3,0.308,14,160,0.33,0,0,0,0,0,0,0,0,0,0
928,CX,Hornady,3,0.308,14,165,0.44,1.206,0,0,0,0,0,0,0,0,0
929,Interlock BTSP,Hornady,3,0.308,14,165,0.435,1.197,0,0,0,0,0,0,0,0,0
930,Interbond,Hornady,3,0.308,14,165,0.447,1.31,0,0,0,0,0,0,0,0,0
931,InterLock SP (3040),Hornady,3,0.308,14,165,0.387,1.152,0,0,0,0,0,0,0,0,0
932,GMX,Hornady,3,0.308,14,165,0.447,1.399,0,0,0,0,0,0,0,0,0
933,SST,Hornady,3,0.308,14,165,0.447,1.274,0,0,0,0,0,0,0,0,0
934,ELD Match,Hornady,3,0.308,14,168,0.523,1.273,0,0,0,0,0,0,0,0,0
935,A-MAX,Hornady,3,0.308,14,168,0.475,1.282,0,0,0,0,0,0,0,0,0
936,HPBT Match,Hornady,3,0.308,14,168,0.45,1.232,0,0,0,0,0,0,0,0,0
937,FP,Hornady,3,0.308,14,170,0.189,1.002,0,0,0,0,0,0,0,0,0
938,ELD-X,Hornady,3,0.308,14,178,0.535,1.42,0,0,0,0,0,0,0,0,0
939,ELD Match,Hornady,3,0.308,14,178,0.547,1.322,0,0,0,0,0,0,0,0,0
940,A-MAX,Hornady,3,0.308,14,178,0.495,1.318,0,0,0,0,0,0,0,0,0
941,BTHP Match,Hornady,3,0.308,14,178,0.53,1.35,0,0,0,0,0,0,0,0,0
942,CX (301934),Hornady,3,0.308,14,180,0.469,1.518,0,0,0,0,0,0,0,0,0
943,A-MAX,Hornady,3,0.308,14,180,0.58,0,0,0,0,0,0,0,0,0,0
944,Interlock BTSP,Hornady,3,0.308,14,180,0.452,1.274,0,0,0,0,0,0,0,0,0
945,Interbond,Hornady,3,0.308,14,180,0.48,1.378,0,0,0,0,0,0,0,0,0
946,SST,Hornady,3,0.308,14,180,0.48,1.356,0,0,0,0,0,0,0,0,0
947,Interlock SP,Hornady,3,0.308,14,180,0.425,1.256,0,0,0,0,0,0,0,0,0
948,Interlock RN,Hornady,3,0.308,14,180,0.241,1.06,0,0,0,0,0,0,0,0,0
949,GMX,Hornady,3,0.308,14,180,0.485,1.516,0,0,0,0,0,0,0,0,0
950,CX (30738),Hornady,3,0.308,14,190,0.575,1.655,0,0,0,0,0,0,0,0,0
951,Sub-X,Hornady,3,0.308,14,190,0.437,1.339,0,0,0,0,0,0,0,0,0
952,BTHP Match,Hornady,3,0.308,14,190,0.53,0,0,0,0,0,0,0,0,0,0
953,BTSP,Hornady,3,0.308,14,190,0.491,1.329,0,0,0,0,0,0,0,0,0
954,ELD-X,Hornady,3,0.308,14,200,0.597,1.53,0,0,0,0,0,0,0,0,0
955,ELD Match,Hornady,3,0.308,14,208,0.69,1.535,0,0,0,0,0,0,0,0,0
956,A-Max,Hornady,3,0.308,14,208,0.648,1.488,0,0,0,0,0,0,0,0,0
957,ELD-X,Hornady,3,0.308,14,212,0.673,1.6,0,0,0,0,0,0,0,0,0
958,ELD-X,Hornady,3,0.308,14,220,0.65,1.63,0,0,0,0,0,0,0,0,0
959,Interlock RN,Hornady,3,0.308,14,220,0.3,1.265,0,0,0,0,0,0,0,0,0
960,ELD Match,Hornady,3,0.308,14,225,0.777,0,0,0,0,0,0,0,0,0,0
961,HPCE,Lapua,20,0.308,14,100,0.17,0,0,0,0,0,0,0,0,0,0
962,FMJ,Lapua,20,0.308,14,123,0.28,0.884,0,0,0,0,0,0,0,0,0
963,FMJCE,Lapua,20,0.308,14,123,0.28,0.884,0,0,0,0,0,0,0,0,0
964,Mega,Lapua,20,0.308,14,150,0.33,0.948,0,0,0,0,0,0,0,0,0
965,FMJ LB,Lapua,20,0.308,14,150,0.488,0,0,0,0,0,0,0,0,0,0
966,Scenar GB491,Lapua,20,0.308,14,155,0.46,1.282,0,0,0,0,0,0,0,0,0
967,Scenar Silver,Lapua,20,0.308,14,155,0.508,0,0,0,0,0,0,0,0,0,0
968,Scenar GB422,Lapua,20,0.308,14,167,0.446,1.236,0,0,0,0,0,0,0,0,0
969,Scenar Silver,Lapua,20,0.308,14,167,0.47,0,0,0,0,0,0,0,0,0,0
970,FMJ LB,Lapua,20,0.308,14,170,0.525,0,0,0,0,0,0,0,0,0,0
971,Naturalis N558,Lapua,20,0.308,14,170,0.354,1.34,0,0,0,0,0,0,0,0,0
972,Naturalis,Lapua,20,0.308,14,180,0.302,0,0,0,0,0,0,0,0,0,0
973,Naturalis,Lapua,20,0.308,14,181,0.336,0,0,0,0,0,0,0,0,0,0
974,Scenar GB432,Lapua,20,0.308,14,185,0.482,1.305,0,0,0,0,0,0,0,0,0
975,Scenar Silver,Lapua,20,0.308,14,185,0.521,0,0,0,0,0,0,0,0,0,0
976,FMJBT D46,Lapua,20,0.308,14,185,0.506,0,0,0,0,0,0,0,0,0,0
977,Mega,Lapua,20,0.308,14,185,0.319,1.135,0,0,0,0,0,0,0,0,0
978,Subsonic FMJ,Lapua,20,0.308,14,200,0.382,0,0,0,0,0,0,0,0,0,0
979,Mega,Lapua,20,0.308,14,200,0.344,0,0,0,0,0,0,0,0,0,0
980,Controlled Fracturing Subsonic,Lehigh,46,0.308,14,168,0.63,1.563,0,0,0,0,0,0,0,0,0
981,Controlled Fracturing Subsonic,Lehigh,46,0.308,14,176,0.531,1.375,0,0,0,0,0,0,0,0,0
982,Controlled Fracturing Subsonic,Lehigh,46,0.308,14,198,0.535,1.525,0,0,0,0,0,0,0,0,0
983,Controlled Fracturing Subsonic,Lehigh,46,0.308,14,210,0.592,1.61,0,0,0,0,0,0,0,0,0
984,Controlled Chaos Copper,Lehigh,46,0.308,14,115,0.284,1.065,0,0,0,0,0,0,0,0,0
985,Controlled Chaos Copper,Lehigh,46,0.308,14,152,0.333,1.275,0,0,0,0,0,0,0,0,0
986,Solid,Lehigh,46,0.308,14,150,0.513,1.321,0,0,0,0,0,0,0,0,0
987,Match Solid Flash Tip,Lehigh,46,0.308,14,144,0.497,1.321,0,0,0,0,0,0,0,0,0
988,REX (300BLK-168GS-EXP),Maker,118,0.308,14,168,0.3,1.215,0,0,0,0,0,0,0,0,0
989,REX (300BLK-190G-EXP),Maker,118,0.308,14,190,0.39,1.3,0,0,0,0,0,0,0,0,0
990,REX (300BLK-200G-EXP),Maker,118,0.308,14,200,0.39,1.41,0,0,0,0,0,0,0,0,0
991,REX (300BLK-220G-EXP),Maker,118,0.308,14,220,0.4,1.54,0,0,0,0,0,0,0,0,0
992,HPRBT Match,MG (Russia),119,0.308,14,168,0.44,1.2,0,0,0,0,0,0,0,0,0
993,HPRBT Hunter,MG (Russia),119,0.308,14,168,0.44,1.2,0,0,0,0,0,0,0,0,0
994,HPRBT Hunter,MG (Russia),119,0.308,14,175,0.47,1.248,0,0,0,0,0,0,0,0,0
995,HPRBT Hunter,MG (Russia),119,0.308,14,185,0.49,1.3,0,0,0,0,0,0,0,0,0
996,HPRBT Hunter,MG (Russia),119,0.308,14,200,0.54,1.37,0,0,0,0,0,0,0,0,0
997,HPRBT Hunter,MG (Russia),119,0.308,14,207,0.62,1.4,0,0,0,0,0,0,0,0,0
998,HPRBT Subsonic Cutter ,MG (Russia),119,0.308,14,185,0.42,1.22,0,0,0,0,0,0,0,0,0
999,SPRBT,MG (Russia),119,0.308,14,185,0.3,1.2,0,0,0,0,0,0,0,0,0
1000,Green Long Range,MRR Bullets,120,0.308,14,160,0.45,0,0,0,0,0,0,0,0,0,0
1001,Green Long Range,MRR Bullets,120,0.308,14,176,0.5,0,0,0,0,0,0,0,0,0,0
1002,GTX (10676861),Norma,17,0.308,14,155,0.412,0,0,0,0,0,0,0,0,0,0
1003,GTX (10677031),Norma,17,0.308,14,168,0.438,0,0,0,0,0,0,0,0,0,0
1004,GTX (10677061),Norma,17,0.308,14,175,0.547,0,0,0,0,0,0,0,0,0,0
1005,Tipstrike,Norma,17,0.308,14,170,0.454,1.293,0,0,0,0,0,0,0,0,0
1006,Vulcan,Norma,17,0.308,14,180,0.315,1.17,0,0,0,0,0,0,0,0,0
1007,Oryx,Norma,17,0.308,14,165,0.333,1.114,0,0,0,0,0,0,0,0,0
1008,Oryx,Norma,17,0.308,14,180,0.354,1.173,0,0,0,0,0,0,0,0,0
1009,Bondstrike,Norma,17,0.308,14,180,0.615,1.351,0,0,0,0,0,0,0,0,0
1010,Oryx,Norma,17,0.308,14,200,0.338,1.277,0,0,0,0,0,0,0,0,0
1011,E-Tip (300 AAC),Nosler,23,0.308,14,110,0.245,1.095,0,0,0,0,0,0,0,0,0
1012,FB Tipped,Nosler,23,0.308,14,110,0.293,0.92,0,0,0,0,0,0,0,0,0
1013,BT,Nosler,23,0.308,14,125,0.366,0,0,0,0,0,0,0,0,0,0
1014,Custom Competition,Nosler,23,0.308,14,140,0.396,0,0,0,0,0,0,0,0,0,0
1015,BST,Nosler,23,0.308,14,150,0.435,0,0,0,0,0,0,0,0,0,0
1016,E-Tip Round Nose,Nosler,23,0.308,14,150,0.344,1.165,0,0,0,0,0,0,0,0,0
1017,E-Tip,Nosler,23,0.308,14,150,0.469,1.293,0,0,0,0,0,0,0,0,0
1018,HP,Nosler,23,0.308,14,150,0.398,0,0,0,0,0,0,0,0,0,0
1019,Spitz,Nosler,23,0.308,14,150,0.393,0,0,0,0,0,0,0,0,0,0
1020,Partition,Nosler,23,0.308,14,150,0.387,1.1,0,0,0,0,0,0,0,0,0
1021,Accubond,Nosler,23,0.308,14,150,0.435,1.23,0,0,0,0,0,0,0,0,0
1022,Ballistic Tip,Nosler,23,0.308,14,150,0.435,1.28,0,0,0,0,0,0,0,0,0
1023,Custom Competition,Nosler,23,0.308,14,155,0.45,0,0,0,0,0,0,0,0,0,0
1024,HPBT Match,Nosler,23,0.308,14,155,0.45,0,0,0,0,0,0,0,0,0,0
1025,Ballistic Tip,Nosler,23,0.308,14,165,0.475,1.29,0,0,0,0,0,0,0,0,0
1026,Partition,Nosler,23,0.308,14,165,0.41,1.173,0,0,0,0,0,0,0,0,0
1027,Accubond,Nosler,23,0.308,14,165,0.475,1.312,0,0,0,0,0,0,0,0,0
1028,Accubond LR,Nosler,23,0.308,14,168,0.525,1.39,0,0,0,0,0,0,0,0,0
1029,E-Tip,Nosler,23,0.308,14,168,0.503,1.4,0,0,0,0,0,0,0,0,0
1030,Custom Competition,Nosler,23,0.308,14,168,0.462,1.186,0,0,0,0,0,0,0,0,0
1031,Ballistic Tip,Nosler,23,0.308,14,168,0.49,1.307,0,0,0,0,0,0,0,0,0
1032,HPBT Match,Nosler,23,0.308,14,168,0.462,0,0,0,0,0,0,0,0,0,0
1033,FP,Nosler,23,0.308,14,170,0.268,0,0,0,0,0,0,0,0,0,0
1034,RN Partition,Nosler,23,0.308,14,170,0.252,1.03,0,0,0,0,0,0,0,0,0
1035,RDF,Nosler,23,0.308,14,175,0.536,1.33,0,0,0,0,0,0,0,0,0
1036,Custom Competition,Nosler,23,0.308,14,175,0.505,1.28,0,0,0,0,0,0,0,0,0
1037,E-Tip,Nosler,23,0.308,14,180,0.523,1.464,0,0,0,0,0,0,0,0,0
1038,Partition,Nosler,23,0.308,14,180,0.474,1.188,0,0,0,0,0,0,0,0,0
1039,Ballistic Tip,Nosler,23,0.308,14,180,0.507,1.36,0,0,0,0,0,0,0,0,0
1040,Accubond,Nosler,23,0.308,14,180,0.507,1.393,0,0,0,0,0,0,0,0,0
1041,PP Partition,Nosler,23,0.308,14,180,0.361,1.18,0,0,0,0,0,0,0,0,0
1042,E Tip,Nosler,23,0.308,14,180,0.523,1.494,0,0,0,0,0,0,0,0,0
1043,Custom Competition,Nosler,23,0.308,14,190,0.53,1.36,0,0,0,0,0,0,0,0,0
1044,Accubond LR,Nosler,23,0.308,14,190,0.597,1.46,0,0,0,0,0,0,0,0,0
1045,Accubond,Nosler,23,0.308,14,200,0.588,1.495,0,0,0,0,0,0,0,0,0
1046,Partition,Nosler,23,0.308,14,200,0.481,1.356,0,0,0,0,0,0,0,0,0
1047,Accubond LR,Nosler,23,0.308,14,210,0.661,1.55,0,0,0,0,0,0,0,0,0
1048,Custom Competition,Nosler,23,0.308,14,220,0.69,1.53,0,0,0,0,0,0,0,0,0
1049,Partition,Nosler,23,0.308,14,220,0.351,1.37,0,0,0,0,0,0,0,0,0
1050,Ballistic Tip Hunting Round Nose,Nosler,23,0.308,14,220,0.472,1.42,0,0,0,0,0,0,0,0,0
1051,FMJ BT (B-436),PPU,27,0.308,14,150,0.467,0,0,0,0,0,0,0,0,0,0
1052,FMJ (B-099),PPU,27,0.308,14,150,0.413,0,0,0,0,0,0,0,0,0,0
1053,PSP BT (B-362),PPU,27,0.308,14,165,0.439,0,0,0,0,0,0,0,0,0,0
1054,FSP (B-200),PPU,27,0.308,14,170,0.25,0,0,0,0,0,0,0,0,0,0
1055,SP (B-428),PPU,27,0.308,14,174,0.37,0,0,0,0,0,0,0,0,0,0
1056,SP (B-066),PPU,27,0.308,14,180,0.413,0,0,0,0,0,0,0,0,0,0
1057,FMJ BT (B-345),PPU,27,0.308,14,174,0.512,0,0,0,0,0,0,0,0,0,0
1058,FMJ BT (B-366),PPU,27,0.308,14,175,0.503,0,0,0,0,0,0,0,0,0,0
1059,FMJ BT (B-449),PPU,27,0.308,14,175,0.502,0,0,0,0,0,0,0,0,0,0
1060,HP BT (B-592),PPU,27,0.308,14,175,0.521,0,0,0,0,0,0,0,0,0,0
1061,Solid Shank Core bonded,Rhino,121,0.308,14,150,0.371,1.09,0,0,0,0,0,0,0,0,0
1062,Solid Shank Core bonded,Rhino,121,0.308,14,165,0.407,1.16,0,0,0,0,0,0,0,0,0
1063,Solid Shank Core bonded,Rhino,121,0.308,14,180,0.445,1.24,0,0,0,0,0,0,0,0,0
1064,Solid Shank Core bonded,Rhino,121,0.308,14,200,0.494,1.35,0,0,0,0,0,0,0,0,0
1065,Solid Shank Core bonded,Rhino,121,0.308,14,220,0.554,1.444,0,0,0,0,0,0,0,0,0
1066,Scorion,RWS,15,0.308,14,168,0.418,1.21,0,0,0,0,0,0,0,0,0
1067,DK,RWS,15,0.308,14,165,0.293,1.056,0,0,0,0,0,0,0,0,0
1068,Evolution,RWS,15,0.308,14,184,0.366,1.264,0,0,0,0,0,0,0,0,0
1069,Powerhead Blade (656A),Sako,30,0.308,14,162,0.39,1.415,0,0,0,0,0,0,0,0,0
1070,Super Hummerhead (235A),Sako,30,0.308,14,150,0.41,1.031,0,0,0,0,0,0,0,0,0
1071,Super Hummerhead (236A),Sako,30,0.308,14,180,0.421,1.181,0,0,0,0,0,0,0,0,0
1072,Hummerhead (256A),Sako,30,0.308,14,180,0.222,1.118,0,0,0,0,0,0,0,0,0
1073,Hummerhead (227A),Sako,30,0.308,14,200,0.324,1.26,0,0,0,0,0,0,0,0,0
1074,HPC (2983),Sellier&Bellot,122,0.308,14,180,0.621,1.378,0,0,0,0,0,0,0,0,0
1075,SPCE (2935),Sellier&Bellot,122,0.308,14,180,0.298,1.208,0,0,0,0,0,0,0,0,0
1076,SP (2937),Sellier&Bellot,122,0.308,14,180,0.298,1.208,0,0,0,0,0,0,0,0,0
1077,XRG (2970),Sellier&Bellot,122,0.308,14,180,0.36,1.338,0,0,0,0,0,0,0,0,0
1078,HP,Sierra,25,0.308,14,110,0.177,0,0,0,0,0,0,0,0,0,0
1079,FMJ,Sierra,25,0.308,14,110,0.144,0,0,0,0,0,0,0,0,0,0
1080,RN,Sierra,25,0.308,14,110,0.144,0,0,0,0,0,0,0,0,0,0
1081,Tipped GameKing (TGK),Sierra,25,0.308,14,125,0.318,0,2700,0.298,2050,0.287,1400,0,0,0,0
1082,Tipped MatchKing (TMK),Sierra,25,0.308,14,125,0.343,1.108,2580,0.338,2380,0.332,2180,0,0,0,0
1083,SPT,Sierra,25,0.308,14,125,0.279,0,0,0,0,0,0,0,0,0,0
1084,HPFN 30/30,Sierra,25,0.308,14,125,0.119,0,0,0,0,0,0,0,0,0,0
1085,HP Varminter,Sierra,25,0.308,14,135,0.308,0.967,2350,0.29,2125,0.275,1900,0,0,0,0
1086,HP Varminter (2136),Sierra,25,0.308,14,150,0.334,0.975,3250,0.316,2575,0.301,1900,0,0,0,0
1087,HPBT MK,Sierra,25,0.308,14,150,0.417,1.071,2800,0.397,2300,0.355,1800,0,0,0,0
1088,FMJBT,Sierra,25,0.308,14,150,0.408,1.11,0,0,0,0,0,0,0,0,0
1089,GameKing SBT,Sierra,25,0.308,14,150,0.38,0,0,0,0,0,0,0,0,0,0
1090,Pro-Hunter SPT,Sierra,25,0.308,14,150,0.336,1.063,0,0,0,0,0,0,0,0,0
1091,ProHunter RN,Sierra,25,0.308,14,150,0.2,0.895,0,0,0,0,0,0,0,0,0
1092,FN 30/30,Sierra,25,0.308,14,150,0.185,0,0,0,0,0,0,0,0,0,0
1093,Tipped MatchKing (TMK),Sierra,25,0.308,14,155,0.519,1.279,1900,0.49,1750,0.42,1600,0,0,0,0
1094,HPBT MK,Sierra,25,0.308,14,155,0.45,0,0,0,0,0,0,0,0,0,0
1095,GameKing SBT,Sierra,25,0.308,14,165,0.404,1.174,0,0,0,0,0,0,0,0,0
1096,HPBT,Sierra,25,0.308,14,165,0.363,1.195,0,0,0,0,0,0,0,0,0
1097,Tipped GameKing (TGK),Sierra,25,0.308,14,165,0.53,1.383,2680,0.44,1990,0.32,1300,0,0,0,0
1098,Tipped MatchKing (TMK),Sierra,25,0.308,14,168,0.535,1.357,2050,0.521,1850,0.48,1650,0,0,0,0
1099,HPBT MK,Sierra,25,0.308,14,168,0.462,1.215,2600,0.447,2350,0.405,1600,0,0,0,0
1100,HPBT Match,Sierra,25,0.308,14,169,0.527,0,2180,0.505,1860,0.445,1540,0,0,0,0
1101,FN 30/30,Sierra,25,0.308,14,170,0.205,0,0,0,0,0,0,0,0,0,0
1102,Tipped MatchKing (TMK),Sierra,25,0.308,14,175,0.545,1.384,2400,0.53,2100,0.495,1800,0,0,0,0
1103,HPBT MK,Sierra,25,0.308,14,175,0.505,1.243,2800,0.496,2300,0.485,1800,0,0,0,0
1104,GameKing SBT,Sierra,25,0.308,14,180,0.501,1.273,0,0,0,0,0,0,0,0,0
1105,Tipped GameKing (TGK),Sierra,25,0.308,14,180,0.515,0,2100,0.48,1890,0.445,1680,0,0,0,0
1106,HPBT MatchKing,Sierra,25,0.308,14,180,0.475,1.277,0,0,0,0,0,0,0,0,0
1107,SPT,Sierra,25,0.308,14,180,0.407,1.22,0,0,0,0,0,0,0,0,0
1108,Pro-Hunter RN,Sierra,25,0.308,14,180,0.24,0,2800,0.28,2500,0.355,1500,0,0,0,0
1109,HPBT MatchKing,Sierra,25,0.308,14,190,0.533,1.353,2100,0.525,1850,0.515,1600,0,0,0,0
1110,Tipped MatchKing (TMK),Sierra,25,0.308,14,195,0.61,1.472,2000,0.595,1800,0.56,1600,0,0,0,0
1111,HPBT MatchKing (#2230),Sierra,25,0.308,14,200,0.565,1.393,2100,0.56,1850,0.56,1600,0,0,0,0
1112,HPBT MatchKing (#2231),Sierra,25,0.308,14,200,0.715,1.58,2000,0.695,1860,0.66,1720,0,0,0,0
1113,SBT,Sierra,25,0.308,14,200,0.56,1.397,0,0,0,0,0,0,0,0,0
1114,HPBT MatchKing (9240T),Sierra,25,0.308,14,210,0.67,1.478,2500,0.65,2175,0.59,1850,0,0,0,0
1115,HPBT MatchKing (2240),Sierra,25,0.308,14,220,0.629,1.489,2100,0.624,1900,0.608,1700,0,0,0,0
1116,Pro-Hunter RN,Sierra,25,0.308,14,220,0.31,1.31,2600,0.335,1900,0.41,1600,0,0,0,0
1117,HPBT MatchKing (2251),Sierra,25,0.308,14,230,0.8,1.848,1880,0.78,1740,0.74,1600,0,0,0,0
1118,HPBT MK,Sierra,25,0.308,14,240,0.711,1.591,0,0,0,0,0,0,0,0,0
1119,Plinker,Speer,49,0.308,14,100,0.144,0,0,0,0,0,0,0,0,0,0
1120,Spire,Speer,49,0.308,14,110,0.245,0,0,0,0,0,0,0,0,0,0
1121,FMJ,Speer,49,0.308,14,110,0.179,0,0,0,0,0,0,0,0,0,0
1122,RN .30 Carb,Speer,49,0.308,14,110,0.136,0,0,0,0,0,0,0,0,0,0
1123,HP,Speer,49,0.308,14,110,0.128,0,0,0,0,0,0,0,0,0,0
1124,TNT HP,Speer,49,0.308,14,125,0.341,0,0,0,0,0,0,0,0,0,0
1125,SP,Speer,49,0.308,14,130,0.245,0,0,0,0,0,0,0,0,0,0
1126,HP,Speer,49,0.308,14,130,0.263,0.89,0,0,0,0,0,0,0,0,0
1127,FN,Speer,49,0.308,14,130,0.213,0,0,0,0,0,0,0,0,0,0
1128,Hot-Cor (2011),Speer,49,0.308,14,150,0.255,0.915,0,0,0,0,0,0,0,0,0
1129,Hot-Cor (2023),Speer,49,0.308,14,150,0.389,1.015,0,0,0,0,0,0,0,0,0
1130,Gold Dot (308150GDB),Speer,49,0.308,14,150,0.503,1.065,0,0,0,0,0,0,0,0,0
1131,Gold Dot (308150BLKGDB),Speer,49,0.308,14,150,0.463,0,0,0,0,0,0,0,0,0,0
1132,Gold Dot (308168GDB),Speer,49,0.308,14,168,0.572,1.15,0,0,0,0,0,0,0,0,0
1133,FMJ BT,Speer,49,0.308,14,150,0.425,0,0,0,0,0,0,0,0,0,0
1134,Spitz BT,Speer,49,0.308,14,150,0.417,0,0,0,0,0,0,0,0,0,0
1135,Spitz,Speer,49,0.308,14,150,0.377,0,0,0,0,0,0,0,0,0,0
1136,GS,Speer,49,0.308,14,150,0.295,0,0,0,0,0,0,0,0,0,0
1137,TBBC,Speer,49,0.308,14,150,0.335,0,0,0,0,0,0,0,0,0,0
1138,FN,Speer,49,0.308,14,150,0.255,0,0,0,0,0,0,0,0,0,0
1139,Mag Tip,Speer,49,0.308,14,150,0.278,0,0,0,0,0,0,0,0,0,0
1140,RN,Speer,49,0.308,14,150,0.235,0,0,0,0,0,0,0,0,0,0
1141,Spitz BT,Speer,49,0.308,14,165,0.52,0,0,0,0,0,0,0,0,0,0
1142,Spitz,Speer,49,0.308,14,165,0.444,0,0,0,0,0,0,0,0,0,0
1143,Grand Slam SP,Speer,49,0.308,14,165,0.393,1.105,0,0,0,0,0,0,0,0,0
1144,GS,Speer,49,0.308,14,165,0.354,0,0,0,0,0,0,0,0,0,0
1145,TBBC,Speer,49,0.308,14,165,0.342,0,0,0,0,0,0,0,0,0,0
1146,RN,Speer,49,0.308,14,165,0.274,0,0,0,0,0,0,0,0,0,0
1147,Target Match,Speer,49,0.308,14,168,0.534,1.216,0,0,0,0,0,0,0,0,0
1148,FN,Speer,49,0.308,14,170,0.298,0,0,0,0,0,0,0,0,0,0
1149,Boat-Tail (2052),Speer,49,0.308,14,180,0.54,1.26,0,0,0,0,0,0,0,0,0
1150,Spitz BT,Speer,49,0.308,14,180,0.545,0,0,0,0,0,0,0,0,0,0
1151,Spitz,Speer,49,0.308,14,180,0.441,0,0,0,0,0,0,0,0,0,0
1152,GS,Speer,49,0.308,14,180,0.374,0,0,0,0,0,0,0,0,0,0
1153,TBBC,Speer,49,0.308,14,180,0.357,0,0,0,0,0,0,0,0,0,0
1154,RN,Speer,49,0.308,14,180,0.312,0,0,0,0,0,0,0,0,0,0
1155,Mag Tip,Speer,49,0.308,14,180,0.349,0,0,0,0,0,0,0,0,0,0
1156,HPBT,Speer,49,0.308,14,190,0.54,0,0,0,0,0,0,0,0,0,0
1157,Spitz,Speer,49,0.308,14,200,0.478,0,0,0,0,0,0,0,0,0,0
1158,GS,Speer,49,0.308,14,200,0.453,0,0,0,0,0,0,0,0,0,0
1159,TBBC,Speer,49,0.308,14,200,0.392,0,0,0,0,0,0,0,0,0,0
1160,Scirocco,Swift,78,0.308,14,150,0.43,1.27,0,0,0,0,0,0,0,0,0
1161,Scirocco,Swift,78,0.308,14,165,0.47,1.35,0,0,0,0,0,0,0,0,0
1162,Scirocco,Swift,78,0.308,14,180,0.52,1.435,0,0,0,0,0,0,0,0,0
1163,A-Frame,Swift,78,0.308,14,165,0.367,1.14,0,0,0,0,0,0,0,0,0
1164,A-Frame,Swift,78,0.308,14,180,0.4,1.215,0,0,0,0,0,0,0,0,0
1165,A-Frame,Swift,78,0.308,14,200,0.444,1.315,0,0,0,0,0,0,0,0,0
1166,TLR,Yew Tree Fieldsports,112,0.308,14,119,0.61,1.152,2765,0.31,2595,0.3,2296,0.28,1970,0,0
1167,PPSN,Woodleigh,115,0.308,14,150,0.31,0,0,0,0,0,0,0,0,0,0
1168,FNSN 30-30,Woodleigh,115,0.308,14,150,0.246,0,0,0,0,0,0,0,0,0,0
1169,PPSN,Woodleigh,115,0.308,14,165,0.32,0,0,0,0,0,0,0,0,0,0
1170,PPSN,Woodleigh,115,0.308,14,180,0.376,1.165,0,0,0,0,0,0,0,0,0
1171,PPSN MAG,Woodleigh,115,0.308,14,180,0.435,0,0,0,0,0,0,0,0,0,0
1172,PPSN MAG,Woodleigh,115,0.308,14,200,0.45,0,0,0,0,0,0,0,0,0,0
1173,PPSN,Woodleigh,115,0.308,14,220,0.367,0,0,0,0,0,0,0,0,0,0
1174,FMJ,Woodleigh,115,0.308,14,220,0.359,0,0,0,0,0,0,0,0,0,0
1175,PPSN 30-06,Woodleigh,115,0.308,14,240,0.401,0,0,0,0,0,0,0,0,0,0
1176,XTP,Hornady,3,0.309,15,90,0.115,0.513,0,0,0,0,0,0,0,0,0
1177,RRLP FB,Barnes,33,0.31,16,108,0.243,0,0,0,0,0,0,0,0,0,0
1178,TSX BT,Barnes,33,0.31,16,123,0.275,0,0,0,0,0,0,0,0,0,0
1179,TAC X,Barnes,33,0.31,16,123,0.275,0,0,0,0,0,0,0,0,0,0
1180,MKZ,Cavity Back,113,0.31,16,125,0.32,1.066,0,0,0,0,0,0,0,0,0
1181,FMJ,Hornady,3,0.31,16,123,0.266,0,0,0,0,0,0,0,0,0,0
1182,SP,Hornady,3,0.31,16,123,0.252,0,0,0,0,0,0,0,0,0,0
